assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
516369,135889,Telmatobius sanborni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,sanborni,,,,"Schmidt, 1954",Critically Endangered,A2ace+4ace,3.1,Decreasing,Global
517178,136036,Ctenophryne barbatula,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Ctenophryne,barbatula,,,,"(Lehr &amp; Trueb, 2007)",Endangered,B1ab(iii),3.1,Unknown,Global
517485,136055,Anodonthyla moramora,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Anodonthyla,moramora,,,,"Glaw &amp; Vences, 2005",Endangered,B1ab(iii),3.1,Decreasing,Global
517629,136056,Zhangixalus yinggelingensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Zhangixalus,yinggelingensis,,,,"(Chou, Lau &amp; Chan, 2007)",Vulnerable,D2,3.1,Stable,Global
517753,136082,Bolitoglossa gomezi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,gomezi,,,,"Wake, Savage &amp; Hanken, 2007",Endangered,B1ab(iii),3.1,Decreasing,Global
517865,136129,Telmatobius punctatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,punctatus,,,,"Vellard, 1955",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
518002,78526171,Oreobates lehri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Oreobates,lehri,,,,"(Padial, Chaparro &amp; De la Riva, 2007)",Endangered,B1ab(iii),3.1,Unknown,Global
544192,13873,Morenia ocellata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Morenia,ocellata,,,,"(Duméril &amp; Bibron, 1835)",Endangered,A2cd+4cd,3.1,Decreasing,Global
544248,13874,Morenia petersi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Morenia,petersi,,,,"(Anderson, 1879)",Endangered,A2cd+4cd,3.1,Decreasing,Global
546244,14765,Nilssonia formosa,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Nilssonia,formosa,,,,"(Gray, 1869)",Critically Endangered,A2cd+4cd,3.1,Decreasing,Global
546301,14856,Notochelys platynota,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Notochelys,platynota,,,,"(Gray, 1834)",Vulnerable,A2cd,3.1,Decreasing,Global
547319,15026,Mauremys sinensis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Mauremys,sinensis,,,,"(Gray, 1834)",Critically Endangered,A2cd+4cd,3.1,Decreasing,Global
569642,15185,Ogmodon vitianus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Ogmodon,vitianus,,,,"W. Peters, 1864",Endangered,B1ab(iii),3.1,Decreasing,Global
724972,15509,Orlitia borneensis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Orlitia,borneensis,,,,"Gray, 1873",Critically Endangered,A2acd,3.1,Decreasing,Global
739675,15602,Euryoryzomys lamia,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Euryoryzomys,lamia,,,,"(Thomas, 1901)",Vulnerable,"B2ab(i,iii)",3.1,Decreasing,Global
794203,15918,Palea steindachneri,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Palea,steindachneri,,,,"(Siebenrock, 1906)",Critically Endangered,A2cd+4cd,3.1,Decreasing,Global
1006285,163414,Cuora mouhotii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Cuora,mouhotii,,,,"(Gray, 1862)",Endangered,A2cd,3.1,Decreasing,Global
1006544,163415,Cyclemys oldhamii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Cyclemys,oldhamii,,,,"Gray, 1863",Endangered,A2cd+4cd,3.1,Decreasing,Global
1006958,163423,Centrochelys sulcata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TESTUDINIDAE,Centrochelys,sulcata,,,,"(Miller, 1779)",Endangered,A4bcd,3.1,Decreasing,Global
1009393,163448,Cycloderma aubryi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Cycloderma,aubryi,,,,"(Duméril, 1856)",Vulnerable,A2bd+4bd,3.1,Decreasing,Global
1009824,163458,Batagur borneoensis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Batagur,borneoensis,,,,"(Schlegel &amp; Müller, 1844)",Critically Endangered,A2cd,3.1,Decreasing,Global
1060504,164598,Alsophylax laevis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Alsophylax,laevis,,,,"Nikolsky, 1907",Critically Endangered,A2abc,3.1,Decreasing,Global
1076622,164889,Boophis baetkei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Boophis,baetkei,,,,"Köhler, Glaw &amp; Vences, 2008",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
1076984,135458600,Pelochelys cantorii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Pelochelys,cantorii,,,,"Gray, 1864",Critically Endangered,A2cd+4cd,3.1,Decreasing,Global
1077288,16503,Pelochelys bibroni,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Pelochelys,bibroni,,,,"(Owen, 1853)",Vulnerable,A2d+4d,3.1,Unknown,Global
1306343,17026,Phocarctos hookeri,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,OTARIIDAE,Phocarctos,hookeri,,,,"(Gray, 1844)",Endangered,A4bd,3.1,Decreasing,Global
1315080,170504,Cyclemys atripons,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Cyclemys,atripons,,,,"Iverson &amp; McCord, 1997",Endangered,A2cd+4cd,3.1,Decreasing,Global
1315477,170508,Cyclemys pulchristriata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Cyclemys,pulchristriata,,,,"Fritz, Gaulke &amp; Lehr, 1997",Endangered,A2cd+4cd,3.1,Decreasing,Global
1315527,170510,Rhinoclemmys diademata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Rhinoclemmys,diademata,,,,"(Mertens, 1954)",Endangered,A2cde+4cde,3.1,Decreasing,Global
1316195,170525,Chitra vandijki,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Chitra,vandijki,,,,"McCord &amp; Pritchard, 2003",Critically Endangered,A2cd+4cd,3.1,Decreasing,Global
1316202,170526,Pelochelys signifera,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Pelochelys,signifera,,,,"Webb, 2003",Vulnerable,A4cde,3.1,Decreasing,Global
1339018,172024,Phrynops williamsi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Phrynops,williamsi,,,,"Rhodin &amp; Mittermeier, 1983",Vulnerable,A4cd,3.1,Decreasing,Global
1344202,172524,Rhampholeon acuminatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Rhampholeon,acuminatus,,,,"Mariaux &amp; Tilbury, 2006",Critically Endangered,"B1ab(iii,v)",3.1,Unknown,Global
1344219,172525,Kinyongia vosseleri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,vosseleri,,,,"(Nieden, 1913)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
1344396,172529,Rhampholeon temporalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Rhampholeon,temporalis,,,,"(Matschie, 1892)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
1344413,172530,Nadzikambia mlanjensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Nadzikambia,mlanjensis,,,,"(Broadley, 1965)",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
1344495,172532,Rhampholeon platyceps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Rhampholeon,platyceps,,,,"Günther, 1893",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
1344662,172538,Kinyongia magomberae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,magomberae,,,,"Menegon, Tolley, Jones, Rovero, Marshall &amp; Tilbury, 2009",Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Unknown,Global
1344917,172545,Kinyongia matschiei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,matschiei,,,,"(Werner, 1895)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
1345047,172549,Rhampholeon beraduccii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Rhampholeon,beraduccii,,,,"Mariaux &amp; Tilbury, 2006",Vulnerable,D2,3.1,Unknown,Global
1345100,172552,Kinyongia tenuis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,tenuis,,,,"(Matschie, 1892)",Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global
1345671,172569,Kinyongia excubitor,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,excubitor,,,,"(Barbour, 1911)",Vulnerable,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Stable,Global
1345774,172571,Trioceros quadricornis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Trioceros,quadricornis,,,,"(Tornier, 1899)",Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
1345933,172572,Trioceros pfefferi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Trioceros,pfefferi,,,,"(Tornier, 1900)",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
1345983,172574,Kinyongia multituberculata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Kinyongia,multituberculata,,,,"(Nieden, 1913)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
1348091,172592,Cnemaspis indraneildasii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cnemaspis,indraneildasii,,,,"Bauer, 2002",Vulnerable,B1ab(iii),3.1,Unknown,Global
1348553,172594,Pseudocalotes andamanensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Pseudocalotes,andamanensis,,,,"(Boulenger, 1891)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
1349377,172599,Eutropis clivicola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Eutropis,clivicola,,,,"Inger, Shaffer, Koshy &amp; Bakde, 1984",Endangered,B1ab(iii),3.1,Unknown,Global
1350974,172607,Oligodon brevicauda,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Oligodon,brevicauda,,,,"Günther, 1862",Vulnerable,B1ab(iii),3.1,Unknown,Global
1352126,172612,Melanophidium bilineatum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,UROPELTIDAE,Melanophidium,bilineatum,,,,"Beddome, 1870",Vulnerable,B1ab(iii),3.1,Unknown,Global
1353945,172622,Uropeltis phipsonii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,UROPELTIDAE,Uropeltis,phipsonii,,,,"(Mason, 1888)",Vulnerable,B1ab(iii),3.1,Unknown,Global
1355400,172629,Dasia subcaerulea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Dasia,subcaerulea,,,,"(Boulenger, 1891)",Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global
1355610,172630,Cnemaspis jerdonii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cnemaspis,jerdonii,,,,"(Theobald, 1868)",Vulnerable,B1ab(iii),3.1,Unknown,Global
1356716,172636,Cnemaspis goaensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cnemaspis,goaensis,,,,"Sharma, 1976",Endangered,B1ab(iii),3.1,Unknown,Global
1358712,172648,Cnemaspis wynadensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cnemaspis,wynadensis,,,,"(Beddome, 1870)",Endangered,B1ab(iii),3.1,Unknown,Global
1360027,172654,Ahaetulla perroteti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Ahaetulla,perroteti,,,,"(Duméril, Bibron &amp; Duméril, 1854)",Endangered,B1ab(iii),3.1,Unknown,Global
1363628,172669,Dendrelaphis caudolineolatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Dendrelaphis,caudolineolatus,,,,"(Günther, 1869)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
1365866,172680,Cnemaspis indica,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cnemaspis,indica,,,,"Gray, 1846",Vulnerable,B1ab(iii),3.1,Unknown,Global
1366043,172681,Rhinophis travancoricus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,UROPELTIDAE,Rhinophis,travancoricus,,,,"Boulenger, 1893",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
1366811,172685,Dasia haliana,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Dasia,haliana,,,,"(Nevill, 1887)",Vulnerable,B2ab(iii),3.1,Unknown,Global
1371538,172706,Eurylepis poonaensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Eurylepis,poonaensis,,,,"(Sharma, 1970)",Endangered,B1ab(iii),3.1,Unknown,Global
1374813,172929,Brygophis coulangesi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PSEUDOXYRHOPHIIDAE,Brygophis,coulangesi,,,,"(Domergue, 1988)",Vulnerable,"B1ab(ii,iii)",3.1,Unknown,Global
1375696,173021,Otocryptis beddomii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Otocryptis,beddomii,,,,"Boulenger, 1885",Endangered,B1ab(iii),3.1,Stable,Global
1414101,174471,Brachylophus bulabula,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Brachylophus,bulabula,,,,"Fisher, Harlow, Edwards &amp; Keogh, 2008",Endangered,A2bce+4bce,3.1,Decreasing,Global
1414375,174472,Conolophus marthae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Conolophus,marthae,,,,"Gentile &amp; Snell, 2009",Critically Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(ii)",3.1,Unknown,Global
1414432,174474,Ctenosaura conspicuosa,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Ctenosaura,conspicuosa,,,,"Dickerson, 1919",Vulnerable,D2,3.1,Unknown,Global
1414514,174477,Ctenosaura nolascensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Ctenosaura,nolascensis,,,,"Smith, 1972",Vulnerable,D2,3.1,Stable,Global
1414907,174483,Sauromalus klauberi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Sauromalus,klauberi,,,,"Shaw, 1941",Vulnerable,D2,3.1,Unknown,Global
1414919,174485,Sauromalus varius,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Sauromalus,varius,,,,"Dickerson, 1919",Vulnerable,D2,3.1,Unknown,Global
1422889,175363,Callulina dawida,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BREVICIPITIDAE,Callulina,dawida,,,,"Loader, Measey, De Sá &amp; Malonza, 2009",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
1423706,17585,Platysternon megacephalum,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,PLATYSTERNIDAE,Platysternon,megacephalum,,,,"Gray, 1831",Critically Endangered,A2cd,3.1,Decreasing,Global
1436487,176251,Siderolamprus scansorius,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPLOGLOSSIDAE,Siderolamprus,scansorius,,,,"(McCranie &amp; Wilson, 1996)",Endangered,B1ab(iii),3.1,Decreasing,Global
1437461,176288,Petropedetes euskircheni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PETROPEDETIDAE,Petropedetes,euskircheni,,,,"Barej, Rödel, Gonwouo, Pauwels, Böhme &amp; Schmitz, 2010",Endangered,B1ab(iii),3.1,Decreasing,Global
1437569,176289,Petropedetes juliawurstnerae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PETROPEDETIDAE,Petropedetes,juliawurstnerae,,,,"Barej, Rödel, Gonwouo, Pauwels, Böhme &amp; Schmitz, 2010",Endangered,B1ab(iii),3.1,Decreasing,Global
1437677,17629,Plethodon shenandoah,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,shenandoah,,,,"Highton &amp; Worthington, 1967",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
1441655,176620,Boiga bourreti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Boiga,bourreti,,,,"Tillack, Ziegler &amp; le Khac Quyet, 2004",Endangered,B1ab(iii),3.1,Unknown,Global
1442469,176626,Calamaria ingeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CALAMARIIDAE,Calamaria,ingeri,,,,"Grismer, Kaiser &amp; Yaakob, 2004",Critically Endangered,A3c; B1ab(iii),3.1,Unknown,Global
1449435,176845,Lycodon paucifasciatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Lycodon,paucifasciatus,,,,"Rendahl &amp; Smith, 1943",Vulnerable,B1ab(iii),3.1,Unknown,Global
1484510,177416,Oligodon lacroixi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Oligodon,lacroixi,,,,"Angel &amp; Bourret, 1933",Vulnerable,B1ab(iii),3.1,Unknown,Global
1485231,177425,Omoadiphas texiguatensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Omoadiphas,texiguatensis,,,,"McCranie &amp; Castañeda, 2004",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
1487908,177486,Micrurus ruatanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,ruatanus,,,,"(Günther, 1895)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
1488437,177488,Naja siamensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Naja,siamensis,,,,"Laurenti, 1768",Vulnerable,A2ad,3.1,Decreasing,Global
1491554,177532,Oligodon pulcherrimus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Oligodon,pulcherrimus,,,,"Werner, 1909",Vulnerable,B1ab(iii),3.1,Unknown,Global
1491874,177540,Ophiophagus hannah,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Ophiophagus,hannah,,,,"(Cantor, 1836)",Vulnerable,A2acd,3.1,Decreasing,Global
1527142,178217,Emoia adspersa,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,adspersa,,,,"(Steindachner, 1870)",Endangered,"B1ab(ii,iii,v)",3.1,Decreasing,Global
1528580,17823,Podocnemis lewyana,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,PODOCNEMIDIDAE,Podocnemis,lewyana,,,,"Duméril, 1852",Critically Endangered,A2acd+4acd,3.1,Decreasing,Global
1529641,178257,Anolis loveridgei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,loveridgei,,,,"Schmidt, 1936",Endangered,B1ab(iii),3.1,Decreasing,Global
1529953,178272,Anolis cusuco,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,cusuco,,,,"(McCranie, Köhler &amp; Wilson, 2000)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
1530376,154426201,Anolis sminthus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,sminthus,,,,"Dunn &amp; Emlen, 1932",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
1531148,178314,Hemidactylus scabriceps,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Hemidactylus,scabriceps,,,,"(Annandale, 1906)",Endangered,"B2ab(iii,iv)",3.1,Unknown,Global
1531801,178363,Anolis amplisquamosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,amplisquamosus,,,,"(McCranie, Wilson &amp; Williams, 1992)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
1533817,178420,Platyplectrurus madurensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,UROPELTIDAE,Platyplectrurus,madurensis,,,,"Beddome, 1877",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
1535415,178469,Emoia boettgeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,boettgeri,,,,"(Sternfeld, 1918)",Endangered,B1ab(iii),3.1,Decreasing,Global
1535864,178478,Anolis muralla,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,muralla,,,,"(Köhler, McCranie &amp; Wilson, 1999)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
1537910,178528,Emoia lawesi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,lawesi,,,,"(Günther, 1874)",Endangered,"B1ab(iii,v)",3.1,Unknown,Global
1540242,178635,Emoia aneityumensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,aneityumensis,,,,"Medway, 1974",Endangered,B1ab(iii),3.1,Decreasing,Global
1542311,178708,Protobothrops sieversorum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Protobothrops,sieversorum,,,,"(Ziegler, Herrmann, David, Orlov &amp; Pauwels, 2000)",Endangered,B1ab(iii),3.1,Unknown,Global
1542737,178710,Cnemaspis kandiana,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cnemaspis,kandiana,,,,"(Kelaart, 1852)",Endangered,B1ab(iii),3.1,Unknown,Global
1783102,185790,Pristimantis bicantus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,bicantus,,,,"Guayasamin &amp; Funk, 2009",Vulnerable,B1ab(iii),3.1,Decreasing,Global
1810426,186104,Bolitoglossa pygmaea,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,pygmaea,,,,"Bolaños &amp; Wake, 2009",Vulnerable,D2,3.1,Stable,Global
1810810,186162,Raorchestes jayarami,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,jayarami,,,,"(Biju &amp; Bossuyt, 2009)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
1953814,190493,Bokermannohyla juiju,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Bokermannohyla,juiju,,,,"Faivovich, Lugli, Lourenço &amp; Haddad, 2009",Endangered,B1ab(iii),3.1,Decreasing,Global
1955997,190644,Deinagkistrodon acutus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Deinagkistrodon,acutus,,,,"(Günther, 1888)",Vulnerable,A2d,3.1,Decreasing,Global
1956551,19070,Rafetus euphraticus,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Rafetus,euphraticus,,,,"(Oliver in Daudin, 1801)",Endangered,A4c,3.1,Decreasing,Global
1961657,190941,Anodonthyla emilei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Anodonthyla,emilei,,,,"Vences, Glaw, Köhler &amp; Wollenberg, 2010",Endangered,B1ab(iii),3.1,Decreasing,Global
1964135,190980,Ectopoglossus confusus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Ectopoglossus,confusus,,,,"(Myers &amp; Grant, 2009)",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
1964315,190981,Nyctimantis arapapa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Nyctimantis,arapapa,,,,"(Pimenta, Napoli &amp; Haddad, 2009)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
1965273,190989,Gastrophrynoides immaculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Gastrophrynoides,immaculatus,,,,"Chan, Grismer, Norhayati &amp; Daicus, 2009",Vulnerable,D2,3.1,Unknown,Global
1965805,190994,Limnonectes megastomias,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Limnonectes,megastomias,,,,"McLeod, 2008",Vulnerable,B1ab(iii),3.1,Decreasing,Global
1966413,191005,Rhaebo andinophrynoides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhaebo,andinophrynoides,,,,"Mueses-Cisneros, 2009 ",Vulnerable,B1ab(iii),3.1,Decreasing,Global
2014335,191910,Trimeresurus venustus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Trimeresurus,venustus,,,,"Vogel, 1991",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
2031924,192040,Elaphe moellendorffi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Elaphe,moellendorffi,,,,"(Boettger, 1886)",Vulnerable,A2d,3.1,Decreasing,Global
2032748,192046,Oligodon booliati,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Oligodon,booliati,,,,"Leong &amp; Grismer, 2004",Critically Endangered,B1ab(iii),3.1,Unknown,Global
2040894,192109,Naja atra,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Naja,atra,,,,"Cantor, 1842",Vulnerable,A2d,3.1,Decreasing,Global
2044734,192132,Euprepiophis perlacea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Euprepiophis,perlacea,,,,"(Stejneger, 1929)",Endangered,B2ab(iii),3.1,Decreasing,Global
2045612,192137,Boiga saengsomi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Boiga,saengsomi,,,,"Nutaphand, 1985",Endangered,B1ab(iii),3.1,Unknown,Global
2054340,192198,Calamaria prakkei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CALAMARIIDAE,Calamaria,prakkei,,,,"Lidthe de Jeude, 1893",Critically Endangered,A2c,3.1,Decreasing,Global
