internalTaxonId,scientificName,name,language,main
59467,Salamandra salamandra,Fire Salamander,English,false
59467,Salamandra salamandra,Spotted Salamander,English,false
59467,Salamandra salamandra,E bukura e dheut,Albanian,false
59467,Salamandra salamandra,Feuersalamander,German,false
59467,Salamandra salamandra,Foltos szalamandra,Hungarian,false
59467,Salamandra salamandra,Foltos szalamandra,Hungarian,false
59467,Salamandra salamandra,Navadni močerad,Slovenian,false
59467,Salamandra salamandra,Obyknovennaya Salamandra,Russian,false
59467,Salamandra salamandra,Pjegavi daždevnjak,Bosnian,false
59467,Salamandra salamandra,Salamandra,Romanian,false
59467,Salamandra salamandra,Salamandra Común,Spanish; Castilian,false
59467,Salamandra salamandra,Salamandra Pezzata,Italian,false
59467,Salamandra salamandra,Salamandra Plamista,Polish,false
59467,Salamandra salamandra,Salamandre tachetée,French,false
59467,Salamandra salamandra,Šareni daždevnjak,Serbian,false
59467,Salamandra salamandra,Šareni daždevnjak,Croatian,false
59467,Salamandra salamandra,Σαλαμάνδρα,"Greek, Modern (1453-)",false
59467,Salamandra salamandra,Дъждовник,Bulgarian,false
59467,Salamandra salamandra,Шарен дождовник,Macedonian,false
59467,Salamandra salamandra,Common Fire Salamander,English,true
59477,Triturus marmoratus,Tritón Jaspeado,Spanish; Castilian,false
59477,Triturus marmoratus,Marbled Newt,English,true
22690991,Gallicolumba crinigera,Mindanao Bleeding-heart,English,true
145408862,Scutiger wanglangensis,王朗齿突蟾,Chinese,false
145408862,Scutiger wanglangensis,Wanglang Alpine Toad,English,true
7750,Enhydra lutris,Loutre de mer,French,false
7750,Enhydra lutris,Nutria del Kamtchatka,Spanish; Castilian,false
7750,Enhydra lutris,Nutria Marina,Spanish; Castilian,false
7750,Enhydra lutris,Sea Otter,English,true
78516799,Hynobius glacialis,南湖小鲵,Chinese,false
78516799,Hynobius glacialis,Nanhu Salamander,English,true
103702904,Lalage conjuncta,Mussau Triller,English,true
137,Acerodon celebensis,Sulawesi Acerodon,English,false
137,Acerodon celebensis,Sulawesi Flying-fox,English,false
137,Acerodon celebensis,Sulawesi Flying Fox,English,false
137,Acerodon celebensis,Sulawesi-Flughund,German,false
137,Acerodon celebensis,Zorro Volador De Las Célebes,Spanish; Castilian,false
137,Acerodon celebensis,Sulawesi Fruit Bat,English,true
22720814,Manucerthia mana,Hawai'i Creeper,English,false
22720814,Manucerthia mana,Hawaii Creeper,English,true
22713158,Setornis criniger,Hook-billed Bulbul,English,true
220668295,Tlalocohyla celeste,Rana Arbórea del Valle del Tapir,Spanish; Castilian,false
220668295,Tlalocohyla celeste,Tapir Valley Tree Frog,English,true
220531739,Pristurus sp. nov. 4,Al Sareen Semaphore Gecko,English,true
6678,Dipodomys ingens,Giant Kangaroo Rat,English,true
103823991,Loxops coccineus,Hawaii Akepa,English,true
162336881,Tarsius supriatnai,Jatna’s Tarsier,English,true
22686054,Touit surdus,Cotorrita Sorda,Spanish; Castilian,false
22686054,Touit surdus,Golden-tailed Parrotlet,English,true
22701147,Chloropipo flavicapilla,Yellow-headed Manakin,English,true
22680380,Aythya innotata,Fuligule de Madagascar,French,false
22680380,Aythya innotata,Madagascar Pochard,English,true
22720799,Hemignathus wilsoni,'Akiapola'au,English,false
22720799,Hemignathus wilsoni,Akiapolaau,English,true
22684222,Centropus rectunguis,Short-toed Coucal,English,true
22678537,Crax globulosa,Pavón Carunculado,Spanish; Castilian,false
22678537,Crax globulosa,Wattled Curassow,English,true
22682845,Harpactes orrhophaeus,Cinnamon-rumped Trogon,English,true
22695105,Haliaeetus sanfordi,Forest Fish Eagle,English,false
22695105,Haliaeetus sanfordi,Sanford's Fish-Eagle,English,false
22695105,Haliaeetus sanfordi,Solomon Fish-eagle,English,false
22695105,Haliaeetus sanfordi,Pigargo de las Salomón,Spanish; Castilian,false
22695105,Haliaeetus sanfordi,Pigargo de Sanford,Spanish; Castilian,false
22695105,Haliaeetus sanfordi,Sanford's Sea-eagle,English,true
22678497,Pauxi pauxi,Northern Helmeted Curassow,English,false
22678497,Pauxi pauxi,Paují Copete de Piedra,Spanish; Castilian,false
22678497,Pauxi pauxi,Paují de Yelmo,Spanish; Castilian,false
22678497,Pauxi pauxi,Helmeted Curassow,English,true
18150,Prionailurus viverrinus,Chat Pêcheur,French,false
18150,Prionailurus viverrinus,Gato Pescador,Spanish; Castilian,false
18150,Prionailurus viverrinus,Fishing Cat,English,true
22678544,Crax blumenbachii,Mutum,English,false
22678544,Crax blumenbachii,Red-knobbed Curassow,English,false
22678544,Crax blumenbachii,Muitú Mamaco,Spanish; Castilian,false
22678544,Crax blumenbachii,Pavón Piquirrojo,Spanish; Castilian,false
22678544,Crax blumenbachii,Red-billed Curassow,English,true
22678398,Penelope jacucaca,White-browed Guan,English,true
22680199,Anas wyvilliana,Koloa Maoli,Hawaiian,false
22680199,Anas wyvilliana,Hawaiian Duck,English,true
5560,Crocidura canariensis,Canarian Shrew,English,false
5560,Crocidura canariensis,Canarian White-toothed Shrew,English,false
5560,Crocidura canariensis,Crocidure des Canaries,French,false
5560,Crocidura canariensis,Musaraña Canaria,Spanish; Castilian,false
5560,Crocidura canariensis,Canary Shrew,English,true
12551,Macaca fascicularis,Crab-eating Macaque,English,false
12551,Macaca fascicularis,Cynomolgus Macaque,English,false
12551,Macaca fascicularis,kakravuk banor,Bengali,false
12551,Macaca fascicularis,kera,Indonesian,false
12551,Macaca fascicularis,Khi đuôi dà,Vietnamese,false
12551,Macaca fascicularis,ลิง หางยาว ling hăang yao,Thai,false
12551,Macaca fascicularis,Ling hang yao ລີງຫາງຍາວ,Lao,false
12551,Macaca fascicularis,ลิง เเสม ling sà-mɛ̌ɛ,Thai,false
12551,Macaca fascicularis,lomba leji banor,Bengali,false
12551,Macaca fascicularis,matsing,Tagalog,false
12551,Macaca fascicularis,monyet ekor panjang,Indonesian,false
12551,Macaca fascicularis,parailla banor,Bengali,false
12551,Macaca fascicularis,ស្វាក្ដាម sva kdam,Central Khmer,false
12551,Macaca fascicularis,unggoy,Tagalog,false
12551,Macaca fascicularis,မျောက်တံငါ myauk ta-nga,Burmese,false
12551,Macaca fascicularis,长尾猕猴 Cháng wěi míhóu,Chinese,false
12551,Macaca fascicularis,Long-tailed Macaque,English,true
221733873,Sicista severtzovi,Severtzov's Birch Mouse,English,true
6607,Dinaromys bogdanovi,Martino's Snow Vole,English,false
6607,Dinaromys bogdanovi,Martino's Vole,English,false
6607,Dinaromys bogdanovi,Campagnol De Martino,French,false
6607,Dinaromys bogdanovi,Topillo Nival De Los Balcanes,Spanish; Castilian,false
6607,Dinaromys bogdanovi,Balkan Snow Vole,English,true
97250195,Spalax antiquus,Mehely's Blind Mole-rat,English,false
97250195,Spalax antiquus,Méhely’s Blind Mole-rat,English,true
92332716,Sicista trizona,Csikos szöcskeegér,Hungarian,false
92332716,Sicista trizona,Hungarian Birch Mouse,English,true
20428,Spalax arenarius,Sandy Mole Rat,English,false
20428,Spalax arenarius,Sandy Mole-rat,English,true
20472,Spermophilus citellus,European Souslik,English,false
20472,Spermophilus citellus,European Squirrel,English,false
20472,Spermophilus citellus,Ardilla Terrestre,Spanish; Castilian,false
20472,Spermophilus citellus,Citello comune,Italian,false
20472,Spermophilus citellus,Europäischer Ziesel,German,false
20472,Spermophilus citellus,Souslik D'Europe,French,false
20472,Spermophilus citellus,Λαγόγυρος,"Greek, Modern (1453-)",false
20472,Spermophilus citellus,European Ground Squirrel,English,true
20492,Spermophilus suslicus,Spotted Souslik,English,false
20492,Spermophilus suslicus,Ardilla Terrestre Moteada,Spanish; Castilian,false
20492,Spermophilus suslicus,Citello pomellato,Italian,false
20492,Spermophilus suslicus,Souslik Tacheté,French,false
20492,Spermophilus suslicus,Speckled Ground Squirrel,English,true
110500058,Sicista loriger,Nordmann’s Birch Mouse,English,true
22733891,Aglaiocercus berlepschi,Venezuelan Sylph,English,true
59391,Aquiloeurycea praecellens,Admirable False Brook Salamander,English,true
22687993,Metallura baroni,Metalura de Azuay,Spanish; Castilian,false
22687993,Metallura baroni,Metalura Gorjivioleta,Spanish; Castilian,false
22687993,Metallura baroni,Violet-throated Metaltail,English,true
22720742,Loxioides bailleui,Palila,English,true
22687402,Thalurania watertonii,Long-tailed Woodnymph,English,true
22687749,Hylonympha macrocerca,Colibrí Tijereta,Spanish; Castilian,false
22687749,Hylonympha macrocerca,Scissor-tailed Hummingbird,English,true
22714797,Acrocephalus familiaris,Nihoa Millerbird,English,false
22714797,Acrocephalus familiaris,Nihoa Reed-warbler,English,false
22714797,Acrocephalus familiaris,Millerbird,English,true
22700936,Cephalopterus penduliger,Pájaro-paraguas Longuipendulo,Spanish; Castilian,false
22700936,Cephalopterus penduliger,Long-wattled Umbrellabird,English,true
136366,Sapajus cay,Hooded Capuchin,English,false
136366,Sapajus cay,yellow bearded capuchin,English,false
136366,Sapajus cay,Azara-Kapuzineraffe,German,false
136366,Sapajus cay,Cai,Tupi languages,false
136366,Sapajus cay,Capuchino de Azara,Spanish; Castilian,false
136366,Sapajus cay,Capucijnaap,Dutch; Flemish,false
136366,Sapajus cay,Kai,Tupi languages,false
136366,Sapajus cay,Macaco Prego,Portuguese,false
136366,Sapajus cay,Macaco-Prego-do-Papo-Amarelo,Portuguese,false
136366,Sapajus cay,Mono,Spanish; Castilian,false
136366,Sapajus cay,Mono-Capuchino,Spanish; Castilian,false
136366,Sapajus cay,Sajou brun,French,false
136366,Sapajus cay,Sapajou,French,false
136366,Sapajus cay,Sapajou du Paraguay,French,false
136366,Sapajus cay,Schmauz,Swedish,false
136366,Sapajus cay,Scimmie Cappucine,Italian,false
136366,Sapajus cay,Azara’s Capuchin,English,true
70330181,Plecturocebus vieirai,Zogue-zogue,Portuguese,false
70330181,Plecturocebus vieirai,Vieira's Titi Monkey,English,true
210363264,Mico schneideri,Sagui-de-Schneider,Portuguese,false
210363264,Mico schneideri,Soim,Portuguese,false
210363264,Mico schneideri,Schneider’s Marmoset,English,true
181008073,Loxodonta africana,African Bush Elephant,English,false
181008073,Loxodonta africana,African Savannah Elephant,English,false
181008073,Loxodonta africana,Savanna Elephant,English,false
181008073,Loxodonta africana,Savannah Elephant,English,false
181008073,Loxodonta africana,Elefante de Sabana,Spanish; Castilian,false
181008073,Loxodonta africana,Éléphant de savane,French,false
181008073,Loxodonta africana,Njobvu,Chichewa; Chewa; Nyanja,false
181008073,Loxodonta africana,African Savanna Elephant,English,true
22720756,Chlorodrepanis stejnegeri,Kaua'i 'Amakihi,English,false
22720756,Chlorodrepanis stejnegeri,Kauai Amakihi,English,true
22729471,Capito wallacei,Scarlet-banded Barbet,English,true
22734468,Garrulax annamensis,Orange-breasted Laughingthrush,English,true
12555,Macaca nemestrina,Pig-tailed Macaque,English,false
12555,Macaca nemestrina,Pigtail Macaque,English,false
12555,Macaca nemestrina,Sundaland Pigtail Macaque,English,false
12555,Macaca nemestrina,Sunda Pig-tailed Macaque,English,false
12555,Macaca nemestrina,beruk,Indonesian,false
12555,Macaca nemestrina,Macaca Cola De Cerdo,Spanish; Castilian,false
12555,Macaca nemestrina,Macaque À Queue De Cochon,French,false
12555,Macaca nemestrina,Südlicher Schweinsaffe,German,false
12555,Macaca nemestrina,Southern Pig-tailed Macaque,English,true
22693225,Tringa guttifer,Nordmann's Greenshank,English,false
22693225,Tringa guttifer,Nordmann’s Greenshank,English,false
22693225,Tringa guttifer,Archibebe Moteado,Spanish; Castilian,false
22693225,Tringa guttifer,Spotted Greenshank,English,true
22700818,Iodopleura pipra,Buff-throated Purpletuft,English,true
22701533,Myrmotherula urosticta,Band-tailed Antwren,English,true
8371,Euproctus platycephalus,Sardinian Mountain Newt,English,false
8371,Euproctus platycephalus,Tritone Sardo,Italian,false
8371,Euproctus platycephalus,Sardinian Brook Salamander,English,true
22701907,Rhegmatorhina gymnops,Santarem Antbird,English,false
22701907,Rhegmatorhina gymnops,Bare-eyed Antbird,English,true
22689591,Batrachostomus auritus,Large Frogmouth,English,true
22736423,Chasiempis ibidis,O`ahu `Elepaio,Hawaiian,false
22736423,Chasiempis ibidis,Oahu Elepaio,English,true
22697685,Ciconia stormi,Storm's Stork,English,true
22716010,Ptilocichla leucogrammica,Bornean Wren-Babbler,English,false
22716010,Ptilocichla leucogrammica,Bornean Wren-babbler,English,true
9002,Geocapromys ingrahami,Bahaman Hutia,English,false
9002,Geocapromys ingrahami,Ingraham's Hutia,English,false
9002,Geocapromys ingrahami,Hutia des Bahamas,French,false
9002,Geocapromys ingrahami,Jutía de Bahamas,Spanish; Castilian,false
9002,Geocapromys ingrahami,Bahamian Hutia,English,true
22720753,Pseudonestor xanthophrys,Maui Parrotbill,English,true
22729465,Spilornis klossi,Águila Culebrera de Nicobar Mayor,Spanish; Castilian,false
22729465,Spilornis klossi,Great Nicobar Serpent-eagle,English,true
22720818,Paroreomyza montana,Maui 'Alauahio,English,false
22720818,Paroreomyza montana,Maui Creeper,English,false
22720818,Paroreomyza montana,Maui Alauahio,English,true
22716237,Zosterornis nigrorum,Negros Striped-babbler,English,false
22716237,Zosterornis nigrorum,Negros Striped-Babbler,English,false
22716237,Zosterornis nigrorum,Negros Tree-babbler,English,false
22716237,Zosterornis nigrorum,Negros Striped Babbler,English,true
22698631,Hydrornis baudii,Blue-headed Pitta,English,true
22715758,Trochalopteron yersini,Collared Laughingthrush,English,true
22725672,Eurostopodus nigripennis,Solomons Nightjar,English,true
22719739,Erythrura kleinschmidti,Pink-billed Parrot-finch,English,false
22719739,Erythrura kleinschmidti,Pink-billed Parrot-Finch,English,false
22719739,Erythrura kleinschmidti,Pink-billed Parrotfinch,English,true
22691900,Otis tarda,Avutarda,Spanish; Castilian,false
22691900,Otis tarda,Avutarda Común,Spanish; Castilian,false
22691900,Otis tarda,Büyük Toy Kuşu,Turkish,false
22691900,Otis tarda,Toy Kuşu,Turkish,false
22691900,Otis tarda,Большая дрофа,Russian,false
22691900,Otis tarda,Додук,Altaic (Other),false
22691900,Otis tarda,Дуадақ,Kazakh,false
22691900,Otis tarda,"Таудак, Тугдор",Tajik,false
22691900,Otis tarda,Токлутай,Turkmen,false
22691900,Otis tarda,Токлутай,Uzbek,false
22691900,Otis tarda,Тоодг,Kalmyk; Oirat,false
22691900,Otis tarda,хонин тоодог,Mongolian,false
22691900,Otis tarda,Մեծ արոս,Armenian,false
22691900,Otis tarda,大鸨,Chinese,false
22691900,Otis tarda,Great Bustard,English,true
22699401,Anairetes fernandezianus,Juan Fernandez Tit-Tyrant,English,false
22699401,Anairetes fernandezianus,Juan Fernández Tit-tyrant,English,false
22699401,Anairetes fernandezianus,Juan Fernandez Tit-tyrant,English,true
45470705,Psophia viridis,Green-winged Trumpeter,English,true
103707799,Lamprolia klinesmithi,Natewa Silktail,English,true
5588,Crocidura zimmermanni,Cretan White-toothed Shrew,English,false
5588,Crocidura zimmermanni,Zimmermann's Shrew,English,false
5588,Crocidura zimmermanni,Crocidure de Zimmermann,French,false
5588,Crocidura zimmermanni,Musaraña de Creta,Spanish; Castilian,false
5588,Crocidura zimmermanni,Κρητική μυγαλή,"Greek, Modern (1453-)",false
5588,Crocidura zimmermanni,Cretan Shrew,English,true
22696373,Falco punctatus,Cernícalo de la Mauricio,Spanish; Castilian,false
22696373,Falco punctatus,Crécerelle de l'Ile Maurice,French,false
22696373,Falco punctatus,Crécerelle de Maurice,French,false
22696373,Falco punctatus,Faucon de l'Ile Maurice,French,false
22696373,Falco punctatus,Mauritius Kestrel,English,true
22726334,Ninox mindorensis,Mindoro Boobook,English,true
58581,Pelophylax cretensis,Cretan Frog,English,true
18377,Proteus anguinus,Proteus,English,false
18377,Proteus anguinus,Človeška ribica,Slovenian,false
18377,Proteus anguinus,Čovječja ribica,Bosnian,false
18377,Proteus anguinus,Čovječja ribica,Croatian,false
18377,Proteus anguinus,Močeril,Slovenian,false
18377,Proteus anguinus,Proteo,Italian,false
18377,Proteus anguinus,Olm,English,true
58622,Rana iberica,Rã-ibérica,Portuguese,false
58622,Rana iberica,Rana Patilarga,Spanish; Castilian,false
58622,Rana iberica,Iberian Frog,English,true
19156,Rana latastei,Grenouille agile d'Italie,French,false
19156,Rana latastei,Grenouille de Lataste,French,false
19156,Rana latastei,Italianischer Grasfrosch,German,false
19156,Rana latastei,Italienischer Springfrosch,German,false
19156,Rana latastei,Laška žaba,Slovenian,false
19156,Rana latastei,Lombardijska smeđa žaba,Croatian,false
19156,Rana latastei,Rana di Lataste,Italian,false
19156,Rana latastei,Italian Agile Frog,English,true
19183,Rana pyrenaica,Grenouille des Pyrénées,French,false
19183,Rana pyrenaica,Rana Pirenaica,Spanish; Castilian,false
19183,Rana pyrenaica,Pyrenean Frog,English,true
20455,Speleomantes flavus,Monte Albo Cave Salamander,English,false
20455,Speleomantes flavus,Stefani's Salamander,English,false
20455,Speleomantes flavus,Geotritone del Monte Albo,Italian,false
20455,Speleomantes flavus,Mount Albo's Cave Salamander,English,true
20456,Speleomantes genei,Gene's Cave Salamander,English,false
20456,Speleomantes genei,Sardinian Cave Salamander,English,false
20456,Speleomantes genei,Geotritone di Gené,Italian,false
20456,Speleomantes genei,Gené's Cave Salamander,English,true
135825,Speleomantes sarrabusensis,Sarrabus Cave Salamander,English,false
135825,Speleomantes sarrabusensis,Sette Fratelli Cave Salamander,English,true
20459,Speleomantes supramontis,Geotritone del Supramonte,Italian,false
20459,Speleomantes supramontis,Supramonte Cave Salamander,English,true
88104000,Triturus macedonicus,Makedonski krestasti vodenjak,Bosnian,false
88104000,Triturus macedonicus,Mакедонски гребенест тритон,Bulgarian,false
88104000,Triturus macedonicus,Tritoni me kreshtë,Albanian,false
88104000,Triturus macedonicus,Μακεδονικός τρίτωνας,"Greek, Modern (1453-)",false
88104000,Triturus macedonicus,Македонски велики мрмољак,Serbian,false
88104000,Triturus macedonicus,Македонски мрморец,Macedonian,false
88104000,Triturus macedonicus,Macedonian Crested Newt,English,true
8826,Galemys pyrenaicus,Desman dei Pirenei,Italian,false
8826,Galemys pyrenaicus,Desman des Pyrénées,French,false
8826,Galemys pyrenaicus,Desmán Ibérico,Spanish; Castilian,false
8826,Galemys pyrenaicus,Toupeira-de-água,Portuguese,false
8826,Galemys pyrenaicus,Iberian Desman,English,true
22704944,Chloropsis flavipennis,Philippine Leafbird,English,true
22696380,Falco araeus,Cernícalo de las Seychelles,Spanish; Castilian,false
22696380,Falco araeus,Crécerelle des Seychelles,French,false
22696380,Falco araeus,Crécerelle Katitie,French,false
22696380,Falco araeus,Emouchel des Seychelles,French,false
22696380,Falco araeus,Faucon crécerelle des Seychelles,French,false
22696380,Falco araeus,Seychelles Kestrel,English,true
22691539,Ptilinopus granulifrons,Carunculated Fruit Dove,English,false
22691539,Ptilinopus granulifrons,Carunculated Fruit-Dove,English,false
22691539,Ptilinopus granulifrons,Carunculated Fruit-dove,English,true
22691307,Ptilinopus dohertyi,Red-naped Fruit Dove,English,false
22691307,Ptilinopus dohertyi,Red-naped Fruit-Dove,English,false
22691307,Ptilinopus dohertyi,Red-naped Fruit-dove,English,true
979,Alytes dickhilleni,Sapo Partero Bético,Spanish; Castilian,false
979,Alytes dickhilleni,Betic Midwife Toad,English,true
61918,Lyciasalamandra helverseni,κοχυλίνα,"Greek, Modern (1453-)",false
61918,Lyciasalamandra helverseni,Karpathos Salamander,English,true
58052,Pelobates cultripes,Sapo de Espuelas,Spanish; Castilian,false
58052,Pelobates cultripes,Western Spadefoot,English,true
45470698,Psophia dextralis,Olive-winged Trumpeter,English,true
22679869,Anser cygnoid,Swan Goose,English,true
58567,Pelophylax cerigensis,Karpathos Frog,English,true
58892549,Pelophylax cypriensis,Kıbrıs Su Kurbağası,Turkish,false
58892549,Pelophylax cypriensis,Cyprus Water Frog,English,true
62289271,Prosobonia parvirostris,Tuamotu Sandpiper,English,true
12827,Marmota menzbieri,Kok Suyr,Kazakh,false
12827,Marmota menzbieri,Kuk Sugur,Uzbek,false
12827,Marmota menzbieri,Menzbir Suuru,Kirghiz; Kyrgyz,false
12827,Marmota menzbieri,Surok Menzbira,Russian,false
12827,Marmota menzbieri,Menzbier's Marmot,English,true
22732096,Nisaetus floris,Flores Hawk-Eagle,English,false
22732096,Nisaetus floris,Flores Hawk-eagle,English,true
229729434,Pomatorhinus montanus,Javan Scimitar-babbler,English,true
22695494,Accipiter butleri,Nicobar Shikra,English,false
22695494,Accipiter butleri,Gavilán de Nicobar,Spanish; Castilian,false
22695494,Accipiter butleri,Nicobar Sparrowhawk,English,true
82031633,Sousa plumbea,Boggelrugdolfyn,Afrikaans,false
82031633,Sousa plumbea,Dauphin à bosse,French,false
82031633,Sousa plumbea,Dukhs,Arabic,false
82031633,Sousa plumbea,Fesobory,Malagasy,false
82031633,Sousa plumbea,Fesodoby,Malagasy,false
82031633,Sousa plumbea,Fesoke Manjavany,Malagasy,false
82031633,Sousa plumbea,Fukariyo,Gujarati,false
82031633,Sousa plumbea,Gada reda,Marathi,false
82031633,Sousa plumbea,Gad/Gaadha reda,Kannada,false
82031633,Sousa plumbea,Goonu,Telugu,false
82031633,Sousa plumbea,Kadal ongi,Malayalam,false
82031633,Sousa plumbea,Kadal panni,Malayalam,false
82031633,Sousa plumbea,Kushuku,Swahili,false
82031633,Sousa plumbea,Malhar,Sindhi,false
82031633,Sousa plumbea,Paru vedan,Hindi,false
82031633,Sousa plumbea,Pomboo mweupe,Swahili,false
82031633,Sousa plumbea,Pomboo nundu,Swahili,false
82031633,Sousa plumbea,Sori vedan,Tamil,false
82031633,Sousa plumbea,Thella thoralu,Telugu,false
82031633,Sousa plumbea,Vella ongi,Tamil,false
82031633,Sousa plumbea,Υβοδέλφινο του Ινδικού,"Greek, Modern (1453-)",false
82031633,Sousa plumbea,Indian Ocean Humpback Dolphin,English,true
230918147,Miniopterus schreibersii,Common Bentwing Bat,English,false
230918147,Miniopterus schreibersii,Schreiber's Long-fingered Bat,English,false
230918147,Miniopterus schreibersii,Minioptère de Schreibers,French,false
230918147,Miniopterus schreibersii,Miniottero di Schreiber,Italian,false
230918147,Miniopterus schreibersii,Murciélago de Cueva,Spanish; Castilian,false
230918147,Miniopterus schreibersii,Πτερυγονυχτερίδα,"Greek, Modern (1453-)",false
230918147,Miniopterus schreibersii,Schreiber's Bent-winged Bat,English,true
203012,Abronia anzuetoi,Anzuetoi Arboreal Alligator Lizard,English,true
230024402,Zosterops paruhbesar,Wangi-Wangi White-eye,English,true
22693780,Charadrius thoracicus,Black-banded Plover,English,false
22693780,Charadrius thoracicus,Gravelot de Madagascar,French,false
22693780,Charadrius thoracicus,Black-banded Plover,English,true
45359050,Malacoptila minor,Lesser Crescent-chested Puffbird,English,true
22696275,Micrastur plumbeus,Plumbeous Forest Falcon,English,false
22696275,Micrastur plumbeus,Plumbeous Forest-Falcon,English,false
22696275,Micrastur plumbeus,Halcón-montés Plomizo,Spanish; Castilian,false
22696275,Micrastur plumbeus,Plumbeous Forest-falcon,English,true
103734824,Petroica multicolor,Norfolk Robin,English,false
103734824,Petroica multicolor,Norfolk Island Robin,English,true
6506,Desmana moschata,Desman de Moscovie,French,false
6506,Desmana moschata,Vykhukhol',Russian,false
6506,Desmana moschata,Russian Desman,English,true
22726798,Oxypogon cyanolaemus,Blue-bearded Helmetcrest,English,true
230025085,Otus bikegila,Principe Scops-owl,English,true
22688493,Tyto soumagnei,Madagascar Grass Owl,English,false
22688493,Tyto soumagnei,Red Owl,English,false
22688493,Tyto soumagnei,Soumagne's Owl,English,false
22688493,Tyto soumagnei,Chouette effraie jaune,French,false
22688493,Tyto soumagnei,Effraie de Soumagne,French,false
22688493,Tyto soumagnei,Effraie rousse de Madagascar,French,false
22688493,Tyto soumagnei,Lechuza de Madagascar,Spanish; Castilian,false
22688493,Tyto soumagnei,Lechuza Malgache,Spanish; Castilian,false
22688493,Tyto soumagnei,Madagascar Red Owl,English,true
22727234,Mulleripicus fuliginosus,Southern Sooty Woodpecker,English,true
22683499,Todiramphus gambieri,Mangareva Kingfisher,English,false
22683499,Todiramphus gambieri,Niau Kingfisher,English,false
22683499,Todiramphus gambieri,Koteuteu,Tahitian,false
22683499,Todiramphus gambieri,Tuamotu Kingfisher,English,true
22682931,Brachypteracias leptosomus,Short-legged Ground Roller,English,false
22682931,Brachypteracias leptosomus,Short-legged Ground-Roller,English,false
22682931,Brachypteracias leptosomus,Brachyptérolle leptosome,French,false
22682931,Brachypteracias leptosomus,Short-legged Ground-roller,English,true
22712318,Hirundo atrocaerulea,Montane Blue Swallow,English,false
22712318,Hirundo atrocaerulea,Hirondelle bleue,French,false
22712318,Hirundo atrocaerulea,Blue Swallow,English,true
22707227,Metabolus rugensis,Truk Monarch,English,false
22707227,Metabolus rugensis,Chuuk Monarch,English,true
7014,Echiothrix leucura,Northern Sulawesi Echiothrix,English,false
7014,Echiothrix leucura,Sulawesi Spiny Rat,English,false
7014,Echiothrix leucura,Northern Sulawesi Spiny Rat,English,true
12906,Maxomys wattsi,Watts's Spiny Rat,English,false
12906,Maxomys wattsi,Watts’s Sulawesi Maxomys,English,false
12906,Maxomys wattsi,Watts's Sulawesi Spiny Rat,English,true
136700,Rattus salocco,Southeastern Xanthurus Rat,English,true
12796,Margaretamys elegans,Elegant Margaretamys,English,false
12796,Margaretamys elegans,Elegant Margareta Rat,English,true
136574,Prosciurillus rosenbergii,Sanghir Squirrel,English,true
3329,Bunomys coelestis,Lompobatang Bunomys,English,false
3329,Bunomys coelestis,Himmlische Bergratte,German,false
3329,Bunomys coelestis,Lompobatang-Bergratte,German,false
3329,Bunomys coelestis,Heavenly Hill Rat,English,true
3333,Bunomys prolatus,Long-headed Hill Rat,English,false
3333,Bunomys prolatus,Tambusisi Bunomys,English,false
3333,Bunomys prolatus,Tambusisi-Bergratte,German,false
3333,Bunomys prolatus,Tambusisi Hill Rat,English,true
19347,Rattus mollicomulus,Little Soft-furred Rat,English,false
19347,Rattus mollicomulus,Lompobatang Sulawesi Rat,English,true
92440861,Bunomys karokophilus,Karoko Hill Rat,English,true
45957342,Margaretamys christinae,Christina’s Margaretamys,English,false
45957342,Margaretamys christinae,Christina's Margareta Rat,English,true
136230,Echiothrix centrosa,Central Sulawesi Echiothrix,English,false
136230,Echiothrix centrosa,Central Sulawesi Spiny Rat,English,true
18365,Prosciurillus weberi,Weber's Sulawesi Dwarf Squirrel,English,false
18365,Prosciurillus weberi,Weber's Dwarf Squirrel,English,true
136654,Taeromys microbullatus,Small-eared Taeromys,English,false
136654,Taeromys microbullatus,Small-eared Rat,English,true
21328,Taeromys arcuatus,Southeastern Mountain Taeromys,English,false
21328,Taeromys arcuatus,Salokko Rat,English,true
21332,Taeromys punicans,Reddish-furred Taeromys,English,false
21332,Taeromys punicans,Sulawesi Forest Rat,English,true
22689809,Antrostomus noctitherus,Puerto Rican Whip-poor-will,English,false
22689809,Antrostomus noctitherus,Puerto Rican Nightjar,English,true
22693570,Pluvianellus socialis,Magellanic Plover,English,true
22715856,Pellorneum palustre,Marsh Babbler,English,true
22724917,Arremon phygas,Paria Brush-finch,English,false
22724917,Arremon phygas,Paria Brushfinch,English,true
22686168,Hapalopsittaca pyrrhops,Lorito Ecuatoriano,Spanish; Castilian,false
22686168,Hapalopsittaca pyrrhops,Red-faced Parrot,English,true
230027154,Charadrius mongolus,Siberian Sandplover,English,true
87736236,Pristimantis nubisilva,Ranita de Bosque Nublado de Paria,Spanish; Castilian,false
87736236,Pristimantis nubisilva,Paria Cloud Forest Landfrog,English,true
55143,Hyloxalus ruizi,Ruiz's Rocket Frog,English,true
22708583,Myadestes palmeri,Small Kauai Thrush,English,false
22708583,Myadestes palmeri,Puaiohi,English,true
22702156,Aphrastura masafuerae,Mas Afuera Rayadito,English,false
22702156,Aphrastura masafuerae,Más Afuera Rayadito,English,false
