internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
41712,Eubalaena glacialis,"Balaena glacialis Müller, 1776",Balaena,glacialis,"Müller, 1776",,
22715555,Cincloramphus rufus,"Trichocichla rufa Reichenow, 1890",Trichocichla,rufa,"Reichenow, 1890",,
22715555,Cincloramphus rufus,"Megalurulus rufus (Reichenow, 1890)",Megalurulus,rufus,"(Reichenow, 1890)",,
55267,Alytes maurus,"Alytes obstetricans ssp. maurus Pasteur & Bons, 1962",Alytes,obstetricans,,subspecies,"Pasteur & Bons, 1962"
19172,Babina subaspera,"Rana subaspera Barbour, 1908",Rana,subaspera,"Barbour, 1908",,
57334,Telmatobius culeus,"Telmatobius albiventris Parker, 1940",Telmatobius,albiventris,"Parker, 1940",,
57334,Telmatobius culeus,"Telmatobius crawfordi Vellard, 1953",Telmatobius,crawfordi,"Vellard, 1953",,
57334,Telmatobius culeus,"Cyclorhamphus culeus Garman, 1876",Cyclorhamphus,culeus,"Garman, 1876",,
22694716,Onychoprion aleuticus,Onychoprion aleuticus — AOU checklist (1998 + supplements),Onychoprion,aleuticus,— AOU checklist (1998 + supplements),,
22694716,Onychoprion aleuticus,"Sterna aleutica Baird, 1869",Sterna,aleutica,"Baird, 1869",,
39758,Nycticebus bengalensis,"Nycticebus tenasserimensis Elliot, 1913",Nycticebus,tenasserimensis,"Elliot, 1913",,
39758,Nycticebus bengalensis,"Nycticebus incanus Thomas, 1921",Nycticebus,incanus,"Thomas, 1921",,
39758,Nycticebus bengalensis,"Nycticebus cinereus Milne-Edwards, 1867",Nycticebus,cinereus,"Milne-Edwards, 1867",,
22694887,Synthliboramphus craveri,"Brachyramphus craveri ssp. craveri (Salvadori, 1865) — Stotz <i>et al<i/>. (1996)",Brachyramphus,craveri,,subspecies,"(Salvadori, 1865) — Stotz <i>et al<i/>. (1996)"
22694887,Synthliboramphus craveri,"Brachyramphus craveri ssp. craveri (Salvadori, 1865) — Collar and Andrew (1988)",Brachyramphus,craveri,,subspecies,"(Salvadori, 1865) — Collar and Andrew (1988)"
22720844,Drepanis coccinea,"Vestiaria coccinea (Forster, 1780)",Vestiaria,coccinea,"(Forster, 1780)",,
22717931,Cinnyris loveridgei,"Nectarinia loveridgei (Hartert, 1922)",Nectarinia,loveridgei,"(Hartert, 1922)",,
22717954,Cinnyris rufipennis,"Nectarinia rufipennis Jensen, 1983",Nectarinia,rufipennis,"Jensen, 1983",,
22684360,Coccyzus rufigularis,"Hyetornis rufigularis (Hartlaub, 1852) — Collar <i>et al</i>. (1994)",Hyetornis,rufigularis,"(Hartlaub, 1852) — Collar <i>et al</i>. (1994)",,
22684360,Coccyzus rufigularis,"Hyetornis rufigularis (Hartlaub, 1852) — BirdLife International (2000)",Hyetornis,rufigularis,"(Hartlaub, 1852) — BirdLife International (2000)",,
22684360,Coccyzus rufigularis,"Hyetornis rufigularis (Hartlaub, 1852) — BirdLife International (2004)",Hyetornis,rufigularis,"(Hartlaub, 1852) — BirdLife International (2004)",,
22684360,Coccyzus rufigularis,"Hyetornis rufigularis (Hartlaub, 1852) — Sibley and Monroe (1990, 1993)",Hyetornis,rufigularis,"(Hartlaub, 1852) — Sibley and Monroe (1990, 1993)",,
22684360,Coccyzus rufigularis,"Piaya rufigularis ssp. rufigularis (Hartlaub, 1852) — Stotz <i>et al</i>. (1996)",Piaya,rufigularis,,subspecies,"(Hartlaub, 1852) — Stotz <i>et al</i>. (1996)"
22724980,Mentocrex beankaensis,"Canirallus beankaensis Goodman, 2011",Canirallus,beankaensis,"Goodman, 2011",,
22690392,Nesoenas mayeri,"Columba mayeri ssp. mayeri Prévost, 1843 — Collar <i>et al</i>. (1994)",Columba,mayeri,,subspecies,"Prévost, 1843 — Collar <i>et al</i>. (1994)"
22690392,Nesoenas mayeri,"Streptopelia mayeri (Prévost, 1843) — BirdLife International (2004)",Streptopelia,mayeri,"(Prévost, 1843) — BirdLife International (2004)",,
22690392,Nesoenas mayeri,"Columba mayeri ssp. mayeri Prévost, 1843 — Sibley and Monroe (1990, 1993)",Columba,mayeri,,subspecies,"Prévost, 1843 — Sibley and Monroe (1990, 1993)"
22690392,Nesoenas mayeri,"Columba mayeri ssp. mayeri Prévost, 1843 — BirdLife International (2000)",Columba,mayeri,,subspecies,"Prévost, 1843 — BirdLife International (2000)"
22690392,Nesoenas mayeri,"Columba mayeri Prévost, 1843",Columba,mayeri,"Prévost, 1843",,
22685695,Psittacara chloropterus,"Aratinga chloroptera (Souancé, 1856)",Aratinga,chloroptera,"(Souancé, 1856)",,
22705874,Pica nutalli,"Pica nuttalli (Audubon, 1837) [orth. error]",Pica,nuttalli,"(Audubon, 1837) [orth. error]",,
22685690,Psittacara euops,"Aratinga euops (Wagler, 1832)",Aratinga,euops,"(Wagler, 1832)",,
22701358,Clytoctantes alixii,"Clytoctantes alixi ssp. alixi Elliot, 1870 — Stotz <i>et al</i>. (1996)",Clytoctantes,alixi,,subspecies,"Elliot, 1870 — Stotz <i>et al</i>. (1996)"
22692245,Sarothrura ayresi,"Ortygops ayresi  (Gurney, 1877)",Ortygops,ayresi ,"(Gurney, 1877)",,
22692245,Sarothrura ayresi,"Coturnicops ayresi Gurney, 1877",Coturnicops,ayresi,"Gurney, 1877",,
22712080,Tachycineta cyaneoviridis,"Callichelidon cyaneoviridis ssp. cyaneoviridis (Bryant, 1859) — Stotz <i>et al</i>. (1996)",Callichelidon,cyaneoviridis,,subspecies,"(Bryant, 1859) — Stotz <i>et al</i>. (1996)"
22712080,Tachycineta cyaneoviridis,"Hirundo cyaneoviridis Bryant, 1859",Hirundo,cyaneoviridis,"Bryant, 1859",,
136858,Colobus caudatus,"Colobus guereza ssp. caudatus Thomas, 1885",Colobus,guereza,,subspecies,"Thomas, 1885"
61430,Ailuronyx trachygaster,"Platydactylus trachygaster Duméril & Bibron, 1851",Platydactylus,trachygaster,"Duméril & Bibron, 1851",,
61426,Lamprophis geometricus,"Lycodon geometricus Schlegel, 1837",Lycodon,geometricus,"Schlegel, 1837",,
61426,Lamprophis geometricus,"Boodon seychellensis Günther, 1888",Boodon,seychellensis,"Günther, 1888",,
61427,Lycognathophis seychellensis,"Scopelophis seychellensis (Schlegel, 1837)",Scopelophis,seychellensis,"(Schlegel, 1837)",,
61427,Lycognathophis seychellensis,"Psammophis seychellensis Schegel, 1837",Psammophis,seychellensis,"Schegel, 1837",,
61437,Janetaescincus braueri,"Scelotes braueri Boettger, 1896",Scelotes,braueri,"Boettger, 1896",,
61438,Janetaescincus veseyfitzgeraldi,"Amphiglossus veseyfitzgeraldi Parker, 1947",Amphiglossus,veseyfitzgeraldi,"Parker, 1947",,
61441,Trachylepis wrightii,"Mabuia wrightii Boulenger, 1887",Mabuia,wrightii,"Boulenger, 1887",,
22711084,Mimus graysoni,"Mimodes graysoni (Lawrence, 1871) — Sibley and Monroe (1990, 1993)",Mimodes,graysoni,"(Lawrence, 1871) — Sibley and Monroe (1990, 1993)",,
22711084,Mimus graysoni,"Mimodes graysoni (Lawrence, 1871) — Collar and Andrew (1988)",Mimodes,graysoni,"(Lawrence, 1871) — Collar and Andrew (1988)",,
22711084,Mimus graysoni,"Mimodes graysoni (Lawrence, 1871) — Collar <i>et al</i>. (1994)",Mimodes,graysoni,"(Lawrence, 1871) — Collar <i>et al</i>. (1994)",,
22711084,Mimus graysoni,"Mimodes graysoni (Lawrence, 1871) — BirdLife International (2004)",Mimodes,graysoni,"(Lawrence, 1871) — BirdLife International (2004)",,
22711084,Mimus graysoni,"Mimodes graysoni (Lawrence, 1871) — Stotz <i>et al</i>. (1996)",Mimodes,graysoni,"(Lawrence, 1871) — Stotz <i>et al</i>. (1996)",,
22711084,Mimus graysoni,"Mimodes graysoni (Lawrence, 1871) — BirdLife International (2000)",Mimodes,graysoni,"(Lawrence, 1871) — BirdLife International (2000)",,
22711084,Mimus graysoni,"Harporhynchus graysoni Lawrence, 1871",Harporhynchus,graysoni,"Lawrence, 1871",,
22688279,Chaetocercus berlepschi,"Acestrura berlepschi (Simon, 1889) — Collar and Andrew (1988)",Acestrura,berlepschi,"(Simon, 1889) — Collar and Andrew (1988)",,
22688279,Chaetocercus berlepschi,"Acestrura berlepschi (Simon, 1889) — Sibley and Monroe (1990, 1993)",Acestrura,berlepschi,"(Simon, 1889) — Sibley and Monroe (1990, 1993)",,
22688279,Chaetocercus berlepschi,"Acestrura berlepschi (Simon, 1889) — BirdLife International (2000)",Acestrura,berlepschi,"(Simon, 1889) — BirdLife International (2000)",,
22688279,Chaetocercus berlepschi,"Acestrura berlepschi (Simon, 1889) — Collar <i>et al</i>. (1994)",Acestrura,berlepschi,"(Simon, 1889) — Collar <i>et al</i>. (1994)",,
22688279,Chaetocercus berlepschi,"Acestrura berlepschi (Simon, 1889) — Stotz <i>et al</i>. (1996)",Acestrura,berlepschi,"(Simon, 1889) — Stotz <i>et al</i>. (1996)",,
22688279,Chaetocercus berlepschi,"Acestrura berlepschi (Simon, 1889) — BirdLife International (2004)",Acestrura,berlepschi,"(Simon, 1889) — BirdLife International (2004)",,
59462,Pleurodeles poireti,"Glossoliga poireti (Gervais, 1836)",Glossoliga,poireti,"(Gervais, 1836)",,
59462,Pleurodeles poireti,"Triton poireti Gervais, 1835",Triton,poireti,"Gervais, 1835",,
59462,Pleurodeles poireti,"Glossoliga hagenmulleri Lataste, 1881",Glossoliga,hagenmulleri,"Lataste, 1881",,
59462,Pleurodeles poireti,"Molge hagenmulleri (Lataste, 1881)",Molge,hagenmulleri,"(Lataste, 1881)",,
59462,Pleurodeles poireti,"Triturus hagenmulleri (Lataste, 1885)",Triturus,hagenmulleri,"(Lataste, 1885)",,
59462,Pleurodeles poireti,"Euproctus poireti (Gervais, 1835)",Euproctus,poireti,"(Gervais, 1835)",,
22721749,Setophaga angelae,"Dendroica angelae Kepler & Parkes, 1972",Dendroica,angelae,"Kepler & Parkes, 1972",,
22717653,Hedydipna pallidigaster,"Anthreptes pallidigaster Sclater & Moreau, 1935",Anthreptes,pallidigaster,"Sclater & Moreau, 1935",,
22718444,Hemimacronyx chloris,Hemimacronyx chloris Roberts 1922,Hemimacronyx,chloris,Roberts 1922,,
22718444,Hemimacronyx chloris,"Anthus chloris Lichtenstein, 1842",Anthus,chloris,"Lichtenstein, 1842",,
22722592,Bangsia aureocincta,"Buthraupis aureocincta ssp. aureocincta Hellmayr, 1910 — Collar and Andrew (1988)",Buthraupis,aureocincta,,subspecies,"Hellmayr, 1910 — Collar and Andrew (1988)"
22722592,Bangsia aureocincta,"Buthraupis aureocincta ssp. aureocincta Hellmayr, 1910 — Stotz <i>et al</i>. (1996)",Buthraupis,aureocincta,,subspecies,"Hellmayr, 1910 — Stotz <i>et al</i>. (1996)"
22729426,Setophaga subita,"Dendroica subita Riley, 1904",Dendroica,subita,"Riley, 1904",,
22721129,Ammospiza caudacuta,"Ammodramus caudacutus (Gmelin, 1788)",Ammodramus,caudacutus,"(Gmelin, 1788)",,
22691076,Pampusana hoedtii,"Gallicolumba hoedtii (Schlegel, 1871)",Gallicolumba,hoedtii,"(Schlegel, 1871)",,
22691076,Pampusana hoedtii,"Alopecoenas hoedtii (Schlegel, 1871)",Alopecoenas,hoedtii,"(Schlegel, 1871)",,
22708464,Geokichla guttata,"Turdus fischeri ssp. fischeri Hellmayr, 1901 — Collar and Andrew (1988)",Turdus,fischeri,,subspecies,"Hellmayr, 1901 — Collar and Andrew (1988)"
22708464,Geokichla guttata,"Zoothera guttata (Vigors, 1831)",Zoothera,guttata,"(Vigors, 1831)",,
22708464,Geokichla guttata,"Zoothera fischeri ssp. fischeri (Hellmayr, 1901) — Dowsett and Forbes-Watson (1993)",Zoothera,fischeri,,subspecies,"(Hellmayr, 1901) — Dowsett and Forbes-Watson (1993)"
22693431,Calidris ferruginea,"Tringa  Ferrugineus Pontoppidan, 1763",Tringa ,Ferrugineus,"Pontoppidan, 1763",,
158465,Haddadus aramunha,"Strabomantis aramunha Cassimiro, Verdade &amp; Rodrigues, 2008",Strabomantis,aramunha,"Cassimiro, Verdade &amp; Rodrigues, 2008",,
22716326,Chrysomma altirostre,Moupinia altirostris ssp. altirostris — Collar and Andrew (1988),Moupinia,altirostris,,subspecies,— Collar and Andrew (1988)
169893,Oligodon meyerinkii,"Simotes meyerinkii Steindachner, 1891",Simotes,meyerinkii,"Steindachner, 1891",,
39895,Nomascus leucogenys,"Hylobates leucogenys Ogilby, 1840",Hylobates,leucogenys,"Ogilby, 1840",,
22686581,Aerodramus sawtelli,"Aerodramus sawtelli ssp. sawtelli Holyoak, 1974 — Collar and Andrew (1988)",Aerodramus,sawtelli,,subspecies,"Holyoak, 1974 — Collar and Andrew (1988)"
22686581,Aerodramus sawtelli,"Collocalia sawtelli (Holyoak, 1974)",Collocalia,sawtelli,"(Holyoak, 1974)",,
22690178,Columba torringtoniae,"Columba torringtoni (Blyth & Kelaart, 1853) [orth. error] — BirdLife International (2000)",Columba,torringtoni,"(Blyth & Kelaart, 1853) [orth. error] — BirdLife International (2000)",,
22690178,Columba torringtoniae,"Columba torringtoni (Blyth & Kelaart, 1853) [orth. error] — BirdLife International (2004)",Columba,torringtoni,"(Blyth & Kelaart, 1853) [orth. error] — BirdLife International (2004)",,
22690178,Columba torringtoniae,"Columba torringtoni (Blyth & Kelaart, 1853) [orth. error] — BirdLife International (2006)",Columba,torringtoni,"(Blyth & Kelaart, 1853) [orth. error] — BirdLife International (2006)",,
22690178,Columba torringtoniae,"Columba torringtoni (Blyth & Kelaart, 1853) [orth. error] — Collar and Andrew (1988)",Columba,torringtoni,"(Blyth & Kelaart, 1853) [orth. error] — Collar and Andrew (1988)",,
22690178,Columba torringtoniae,"Columba torringtoni (Blyth & Kelaart, 1853) [orth. error] — Collar <i>et al<i/>. (1994)",Columba,torringtoni,"(Blyth & Kelaart, 1853) [orth. error] — Collar <i>et al<i/>. (1994)",,
22690178,Columba torringtoniae,"Columba torringtoni (Blyth & Kelaart, 1853) [orth. error] — Sibley and Monroe (1990, 1993)",Columba,torringtoni,"(Blyth & Kelaart, 1853) [orth. error] — Sibley and Monroe (1990, 1993)",,
22724568,Coracornis sanghirensis,"Colluricincla sanghirensis (Oustalet, 1881)",Colluricincla,sanghirensis,"(Oustalet, 1881)",,
22709502,Cyornis ruckii,"Cyornis ruecki ssp. ruecki (Oustalet, 1881) — Collar and Andrew (1988)",Cyornis,ruecki,,subspecies,"(Oustalet, 1881) — Collar and Andrew (1988)"
22721692,Setophaga chrysoparia,"Dendroica chrysoparia Sclater & Salvin, 1861",Dendroica,chrysoparia,"Sclater & Salvin, 1861",,
59470,Taricha rivularis,"Triturus rivularis Twitty, 1935",Triturus,rivularis,"Twitty, 1935",,
22736301,Clibanornis rufipectus,Automolus rubiginosus — Stotz et al. (1996),Automolus,rubiginosus,— Stotz et al. (1996),,
22736301,Clibanornis rufipectus,"Automolus rubiginosus — Sibley and Monroe (1990, 1993)",Automolus,rubiginosus,"— Sibley and Monroe (1990, 1993)",,
22736301,Clibanornis rufipectus,"Automolus rufipectus Bangs, 1898",Automolus,rufipectus,"Bangs, 1898",,
22736301,Clibanornis rufipectus,Automolus rubiginosus — BirdLife International (2008),Automolus,rubiginosus,— BirdLife International (2008),,
181146498,Heloderma alvarezi,"Heloderma horridum ssp. alvarezi Bogert & Martin del Campo, 1956",Heloderma,horridum,,subspecies,"Bogert & Martin del Campo, 1956"
22697636,Gymnogyps californianus,"Vultur californianus Shaw, 1797",Vultur,californianus,"Shaw, 1797",,
181151381,Heloderma charlesbogerti,"Heloderma horridum ssp. charlesbogerti Campbell & Vannini, 1988",Heloderma,horridum,,subspecies,"Campbell & Vannini, 1988"
4097,Celestus occiduus,"Lacerta occidua Shaw, 1802",Lacerta,occidua,"Shaw, 1802",,
181140345,Megophrys awuh,"Xenophrys awuh (Mahony, Kamei, Teeling & Biju, 2020)",Xenophrys,awuh,"(Mahony, Kamei, Teeling & Biju, 2020)",,
181141076,Megophrys dzukou,"Xenophrys dzukou (Mahony, Kamei, Teeling & Biju, 2020)",Xenophrys,dzukou,"(Mahony, Kamei, Teeling & Biju, 2020)",,
22692366,Laterallus spilonota,"Laterallus spilonotus (Gould, 1841) [orth. error]",Laterallus,spilonotus,"(Gould, 1841) [orth. error]",,
22708367,Geokichla cinerea,"Zoothera cinerea (Bourns & Worcester, 1894)",Zoothera,cinerea,"(Bourns & Worcester, 1894)",,
181485517,Aneides niger,Aneides flavipunctatus ssp. niger Myers & Maslin 1948,Aneides,flavipunctatus,,subspecies,Myers & Maslin 1948
22721487,Atlapetes pallidiceps,"Buarremon pallidiceps Sharpe, 1900",Buarremon,pallidiceps,"Sharpe, 1900",,
154632117,Chaetura andrei,"Chaetura vauxi (Townsend, 1839)",Chaetura,vauxi,"(Townsend, 1839) <i>pro parte</i>",,
22692181,Heliopais personatus,"Heliopais personata (Gray, 1849) — Sibley and Monroe (1990, 1993)",Heliopais,personata,"(Gray, 1849) — Sibley and Monroe (1990, 1993)",,
22692181,Heliopais personatus,"Heliopais personata (Gray, 1849) — BirdLife International (2004)",Heliopais,personata,"(Gray, 1849) — BirdLife International (2004)",,
22692181,Heliopais personatus,"Heliopais personata (Gray, 1849) — Collar <i>et al</i>. (1994)",Heliopais,personata,"(Gray, 1849) — Collar <i>et al</i>. (1994)",,
22692181,Heliopais personatus,"Heliopais personata (Gray, 1849) — Collar and Andrew (1988)",Heliopais,personata,"(Gray, 1849) — Collar and Andrew (1988)",,
22692181,Heliopais personatus,"Heliopais personata (Gray, 1849) — BirdLife International (2000)",Heliopais,personata,"(Gray, 1849) — BirdLife International (2000)",,
22692412,Hypotaenidia okinawae,"Gallirallus okinawae (Yamashina & Mano, 1981)",Gallirallus,okinawae,"(Yamashina & Mano, 1981)",,
22692412,Hypotaenidia okinawae,"Rallus okinawae Yamashina & Mano, 1981 — Collar and Andrew (1988)",Rallus,okinawae,"Yamashina & Mano, 1981 — Collar and Andrew (1988)",,
181753148,Tanygnathus everetti,"Tanygnathus sumatranus ssp. everetti Tweeddale, 1877",Tanygnathus,sumatranus,,subspecies,"Tweeddale, 1877"
181140883,Megophrys numhbumaeng,"Xenophrys numhbumaeng (Mahony, Kamei, Teeling & Biju, 2020)",Xenophrys,numhbumaeng,"(Mahony, Kamei, Teeling & Biju, 2020)",,
181492000,Anaxyrus williamsi,"Bufo williamsi Gordon, Simandle & Tracy, 2017",Bufo,williamsi,"Gordon, Simandle & Tracy, 2017",,
22685739,Eupsittula canicularis,"Aratinga canicularis (Linnaeus, 1758)",Aratinga,canicularis,"(Linnaeus, 1758)",,
8204,Eulemur albifrons,"Eulemur fulvus ssp. albifrons (É. Geoffroy Saint-Hilaire, 1796)",Eulemur,fulvus,,subspecies,"(É. Geoffroy Saint-Hilaire, 1796)"
8204,Eulemur albifrons,"Lemur albifrons É. Geoffroy Saint-Hilaire, 1796",Lemur,albifrons,"É. Geoffroy Saint-Hilaire, 1796",,
8212,Eulemur macaco,"Eulemur macaco ssp. macaco (Linnaeus, 1766)",Eulemur,macaco,,subspecies,"(Linnaeus, 1766)"
8210,Eulemur sanfordi,"Eulemur fulvus ssp. sanfordi (Archbold, 1932)",Eulemur,fulvus,,subspecies,"(Archbold, 1932)"
9676,Hapalemur alaotrensis,"Hapalemur griseus ssp. alaotrensis (Rumpler, 1975)",Hapalemur,griseus,,subspecies,"(Rumpler, 1975)"
8199,Eulemur coronatus,"Lemur coronatus Gray, 1842",Lemur,coronatus,"Gray, 1842",,
219527583,Melopyrrha portoricensis,"Pyrrhulagra portoricensis (Daudin, 1800)",Pyrrhulagra,portoricensis,"(Daudin, 1800)",,
219527583,Melopyrrha portoricensis,"Loxigilla portoricensis (Daudin, 1800)",Loxigilla,portoricensis,"(Daudin, 1800)",,
219527583,Melopyrrha portoricensis,"Loxia portoricensis Daudin, 1800",Loxia,portoricensis,"Daudin, 1800",,
12876,Mauremys annamensis,"Annamemys annamensis (Siebenrock, 1903)",Annamemys,annamensis,"(Siebenrock, 1903)",,
12876,Mauremys annamensis,"Annamemys merkleni Bourret, 1940",Annamemys,merkleni,"Bourret, 1940",,
12876,Mauremys annamensis,"Cyclemys annamensis Siebenrock, 1903",Cyclemys,annamensis,"Siebenrock, 1903",,
22723768,Geospiza psittacula,"Camarhynchus psittacula Gould, 1837",Camarhynchus,psittacula,"Gould, 1837",,
22697387,Phoenicoparrus andinus,"Phoenicopterus andinus ssp. andinus Philippi, 1854 — Collar et al. (1994)",Phoenicopterus,andinus,,subspecies,"Philippi, 1854 — Collar et al. (1994)"
22697387,Phoenicoparrus andinus,"Phoenicopterus andinus ssp. andinus Philippi, 1854 — Sibley and Monroe (1990, 1993)",Phoenicopterus,andinus,,subspecies,"Philippi, 1854 — Sibley and Monroe (1990, 1993)"
181489412,Anaxyrus nevadensis,"Bufo nevadensis  Gordon, Simandle, Sandmeier & Tracy, 2020",Bufo,nevadensis ,"Gordon, Simandle, Sandmeier & Tracy, 2020",,
22720774,Magumma parva,Viridonia parva parva Collar et al. (1994),Viridonia parva,parva,Collar et al. (1994),,
22720774,Magumma parva,"Viridonia parva parva Sibley and Monroe (1990, 1993)",Viridonia parva,parva,"Sibley and Monroe (1990, 1993)",,
22720774,Magumma parva,"Hemignathus parvus (Stejneger, 1887)",Hemignathus,parvus,"(Stejneger, 1887)",,
22723786,Geospiza heliobates,"Camarhynchus heliobates (Snodgrass & Heller, 1901)",Camarhynchus,heliobates,"(Snodgrass & Heller, 1901)",,
22682531,Rhyticeros narcondami,"Aceros narcondami (Hume, 1873)",Aceros,narcondami,"(Hume, 1873)",,
22681425,Campephilus principalis,"Picus principalis Linnaeus, 1758",Picus,principalis,"Linnaeus, 1758",,
181491536,Anaxyrus monfontanus,"Bufo monfontanus  Gordon, Simandle, Sandmeier & Tracy, 2020",Bufo,monfontanus ,"Gordon, Simandle, Sandmeier & Tracy, 2020",,
22711070,Mimus macdonaldi,Nesomimus macdonaldi,Nesomimus macdonaldi,,BirdLife International (2004),,
103827052,Rubigula dispar,"Pycnonotus dispar (Horsfield, 1821)",Pycnonotus,dispar,"(Horsfield, 1821)",,
155156221,Zosterops melanurus,"Zosterops palpebrosus (Temminck, 1824)",Zosterops,palpebrosus,"(Temminck, 1824) <i>pro parte</i>",,
22685766,Rhynchopsitta pachyrhyncha,"Macrocercus pachyrhynchus Swainson, 1827",Macrocercus,pachyrhynchus,"Swainson, 1827",,
22719912,Padda oryzivora,Lonchura oryzivora ssp. oryzivora — Dowsett and Forbes-Watson (1993),Lonchura,oryzivora,,subspecies,— Dowsett and Forbes-Watson (1993)
22719912,Padda oryzivora,Lonchura oryzivora ssp. oryzivora — Christidis and Boles (1994),Lonchura,oryzivora,,subspecies,— Christidis and Boles (1994)
22719912,Padda oryzivora,Lonchura oryzivora ssp. oryzivora — Christidis and Boles (2008),Lonchura,oryzivora,,subspecies,— Christidis and Boles (2008)
22719912,Padda oryzivora,"Padda oryzivora (Linnaeus, 1758)",Padda,oryzivora,"(Linnaeus, 1758)",,
22719912,Padda oryzivora,"Lonchura oryzivora (Linnaeus, 1758)",Lonchura,oryzivora,"(Linnaeus, 1758)",,
22724836,Melanitta fusca,"Melanitta fusca (Linnaeus, 1758) <i>pro parte</i>",Melanitta,fusca,"(Linnaeus, 1758) <i>pro parte</i>",,
22724836,Melanitta fusca,"Anas fusca Linnaeus, 1758",Anas,fusca,"Linnaeus, 1758",,
22682535,Rhyticeros everetti,"Rhyticeros everetti ssp. everetti (Rothschild, 1897) — Collar and Andrew (1988)",Rhyticeros,everetti,,subspecies,"(Rothschild, 1897) — Collar and Andrew (1988)"
22682535,Rhyticeros everetti,"Aceros everetti Rothschild, 1897",Aceros,everetti,"Rothschild, 1897",,
22682464,Rhinoplax vigil,"Buceros vigil ssp. vigil Forster, 1781 — Collar <i>et al</i>. (1994)",Buceros,vigil,,subspecies,"Forster, 1781 — Collar <i>et al</i>. (1994)"
22682464,Rhinoplax vigil,"Buceros vigil Forster, 1781 — BirdLife International (2000)",Buceros,vigil,"Forster, 1781 — BirdLife International (2000)",,
22682464,Rhinoplax vigil,"Buceros vigil ssp. vigil Forster, 1781 — Collar and Andrew (1988)",Buceros,vigil,,subspecies,"Forster, 1781 — Collar and Andrew (1988)"
22682464,Rhinoplax vigil,"Buceros vigil ssp. vigil Forster, 1781 — Sibley and Monroe (1990, 1993)",Buceros,vigil,,subspecies,"Forster, 1781 — Sibley and Monroe (1990, 1993)"
12548,Macaca arctoides,"Macaca harmandi (Trouessart, 1897)",Macaca,harmandi,"(Trouessart, 1897)",,
12548,Macaca arctoides,"Macaca ursinus (Gervais, 1854)",Macaca,ursinus,"(Gervais, 1854)",,
12548,Macaca arctoides,"Macaca speciosus (Murie, 1875)",Macaca,speciosus,"(Murie, 1875)",,
12548,Macaca arctoides,"Macaca brunneus (Anderson, 1871)",Macaca,brunneus,"(Anderson, 1871)",,
12548,Macaca arctoides,"Macaca rufescens (Anderson, 1872)",Macaca,rufescens,"(Anderson, 1872)",,
12548,Macaca arctoides,"Macaca melli (Matschie, 1912)",Macaca,melli,"(Matschie, 1912)",,
12548,Macaca arctoides,"Macaca melanotus (Ogilby, 1839)",Macaca,melanotus,"(Ogilby, 1839)",,
169835,Parvoscincus palawanensis,"Sphenomorphus palawanensis Brown & Alcala, 1961",Sphenomorphus,palawanensis,"Brown & Alcala, 1961",,
179010130,Andrias sligoi,"Megalobatrachus  sligoi Boulenger, 1925",Megalobatrachus ,sligoi,"Boulenger, 1925",,
188227841,Centrolene lynchi,"Centrolenella lynchi Duellman, 1980",Centrolenella,lynchi,"Duellman, 1980",,
188227841,Centrolene lynchi,"Centrolene gemmatum (Flores, 1985)",Centrolene,gemmatum,"(Flores, 1985)",,
188227841,Centrolene lynchi,"Centrolene scirtetes (Duellman &amp; Burrowes, 1989)",Centrolene,scirtetes,"(Duellman &amp; Burrowes, 1989)",,
189231040,Paroedura sanctijohannis,"Phyllodactylus sanctijohannis (Günther, 1879)",Phyllodactylus,sanctijohannis,"(Günther, 1879)",,
8203,Eulemur rubriventer,"Lemur rubriventer I. Geoffroy, 1850",Lemur,rubriventer,"I. Geoffroy, 1850",,
22697143,Ardeola idae,"Ardea idae Hartlaub, 1860",Ardea,idae,"Hartlaub, 1860",,
54528,Atelopus monohernandezii,"Atelopus monohernandezi Ardila-Robayo, Osorno-Muñoz & Ruíz-Carranza, 2001 [orth. error]",Atelopus,monohernandezi,"Ardila-Robayo, Osorno-Muñoz & Ruíz-Carranza, 2001 [orth. error]",,
40651,Paragalago orinus,"Galago demidovii ssp. orinus Lawrence & Washburn, 1936",Galago,demidovii,,subspecies,"Lawrence & Washburn, 1936"
40651,Paragalago orinus,"Galagoides orinus (Lawrence &amp; Washburn, 1936)",Galagoides,orinus,"(Lawrence &amp; Washburn, 1936)",,
39957,Alouatta belzebul,"Mycetes bicolor Gray, 1845",Mycetes,bicolor,"Gray, 1845",,
39957,Alouatta belzebul,"Alouatta belzebul ssp. tapajozensis Lönnberg, 1941",Alouatta,belzebul,,subspecies,"Lönnberg, 1941"
39957,Alouatta belzebul,"Mycetes belzebul  ssp. mexinae Hagmann, 1908",Mycetes,belzebul ,,subspecies,"Hagmann, 1908"
39957,Alouatta belzebul,"Mycetes rufimanus Kuhl, 1820",Mycetes,rufimanus,"Kuhl, 1820",,
39957,Alouatta belzebul,"Mycetes discolor Spix, 1823",Mycetes,discolor,"Spix, 1823",,
39957,Alouatta belzebul,"Simia belzebul Linneus, 1766",Simia,belzebul,"Linneus, 1766",,
39957,Alouatta belzebul,"Simia beelzebub Bechstein, 1800",Simia,beelzebub,"Bechstein, 1800",,
39957,Alouatta belzebul,"Mycetes flavimanus Bates, 1863",Mycetes,flavimanus,"Bates, 1863",,
